1	13	05	05	51		DEPORTES	2061317,000	7718570,000	7892765,000	1887122,000
1	13	05	05	51	03	EQUITACION	683169,000	0,000	0,000	683169,000
1	13	05	05	51	04	GIMNASIA ARTISTICA	442000,000	0,000	0,000	442000,000
1	13	05	05	51	06	FUTBOL MASCULINO	752815,000	310000,000	310000,000	752815,000
1	13	05	05	51	08	CICLOMONTA•ISMO	0,000	997667,000	997667,000	0,000
1	13	05	05	51	14	FUTBOL MIXTO	0,000	469606,000	463892,000	5714,000
1	13	05	05	51	15	TAEKWONDO K4 Y K5	183333,000	781108,000	964441,000	0,000
1	13	05	05	51	17	EQUITACION K4 A 1 -COLEGIO	0,000	3776772,000	3773348,000	3424,000
1	13	05	05	51	20	GIMNASIA ARTISTICA K4 Y K5	0,000	423750,000	423750,000	0,000
1	13	05	05	51	21	GIMNASIA ARTISTICA TR	0,000	376667,000	376667,000	0,000
1	13	05	05	51	22	GIMNASIA ARTISTICA 1	0,000	141250,000	141250,000	0,000
1	13	05	05	51	24	FUTBOL 2 A 3	0,000	441750,000	441750,000	0,000
1	13	05	05	52		DANZAS Y DEMAS ACTIVIDADES	0,000	997400,000	997400,000	0,000
1	13	05	05	52	03	ROBOTICA Y ELECTRONICA	0,000	415000,000	415000,000	0,000
1	13	05	05	52	12	MINECRAGT EDU TR A 5	0,000	374400,000	374400,000	0,000
1	13	05	05	52	13	ROBOTICA INTERMEDIA LEGO MINDSTORMS EV 3 TR A 8	0,000	208000,000	208000,000	0,000
1	13	05	05	53		TEXTOS Y LIBROS	2061598,000	533000,000	962704,000	1631894,000
1	13	05	05	53	01	TEXTOS ESCOLARES	47000,000	0,000	0,000	47000,000
1	13	05	05	53	02	PLAN LECTOR	2014598,000	533000,000	962704,000	1584894,000
1	13	05	05	54		CENTRO DE APOYO	0,000	3261692,000	3261692,000	0,000
1	13	05	05	54	01	LEARNING CENTER 	0,000	2347470,000	2347470,000	0,000
1	13	05	05	54	05	VALORACION	0,000	914222,000	914222,000	0,000
1	13	05	05	55		LEARNING CENTER	455754,000	13187575,000	13643329,000	0,000
1	13	05	05	55	07	FONOAUDIOLOGIA 6 SESIONES	0,000	799088,000	799088,000	0,000
1	13	05	05	55	08	FONOAUDIOLOGIA 8 SESIONES	0,000	288919,000	288919,000	0,000
1	13	05	05	55	09	FONOAUDIOLOGIA 12 SESIONES	0,000	209647,000	209647,000	0,000
1	13	05	05	55	10	FONOAUDIOLOGIA 20 SESIONES	0,000	2228133,000	2228133,000	0,000
1	13	05	05	55	11	TERAPIA OCUPACIONAL 4 SESIONES	0,000	303836,000	303836,000	0,000
1	13	05	05	55	12	TERAPIA OCUPACIONAL 6 SESIONES	455754,000	419293,000	875047,000	0,000
1	13	05	05	55	13	TERAPIA OCUPACIONAL 8 SESIONES	0,000	866757,000	866757,000	0,000
1	13	05	05	55	14	TERAPIA OCUPACIONAL 12 SESIONES	0,000	2166347,000	2166347,000	0,000
1	13	05	05	55	15	TERAPIA OCUPACIONAL 20 SESIONES	0,000	5905555,000	5905555,000	0,000
1	13	05	05	95		OTROS	45728564,000	72981069,000	70564075,000	48145558,000
1	13	05	05	95	01	CHEQUES DEVUELTOS	20755134,000	0,000	0,000	20755134,000
1	13	05	05	95	02	CHEQUES POSTFECHADOS	18756450,000	0,000	0,000	18756450,000
1	13	05	05	95	04	OTROS	625000,000	0,000	0,000	625000,000
1	13	05	05	95	05	SALIDAS PEDAGOGICAS	872292,000	500000,000	676350,000	695942,000
1	13	05	05	95	06	PRIMERA COMUNION	650000,000	0,000	0,000	650000,000
1	13	05	05	95	07	OBRA DE TEATRO	98000,000	0,000	76000,000	22000,000
1	13	05	05	95	08	UNIFORMES DEPORTIVOS	55000,000	0,000	0,000	55000,000
1	13	05	05	95	10	PRUEBA ICFES	2286688,000	11600000,000	11050974,000	2835714,000
1	13	05	05	95	11	ONU MODELO NACIONES UNIDAS	0,000	21442069,000	21442069,000	0,000
1	13	05	05	95	12	CORO NAVIDAD UCB	200000,000	0,000	50000,000	150000,000
1	13	05	05	95	15	CONVIVENCIAS	530000,000	0,000	0,000	530000,000
1	13	05	05	95	17	VESTUARIO	75000,000	0,000	25000,000	50000,000
1	13	05	05	95	18	BOLETAS MUSICAL	825000,000	0,000	150000,000	675000,000
1	13	05	05	95	21	UNIFORMES DEPORTIVOS BALONCESTO	0,000	1332000,000	1332000,000	0,000
1	13	05	05	95	22	UNIFORMES DEPORTIVOS VOLLEIBOL	0,000	1870000,000	1700000,000	170000,000
1	13	05	05	95	23	UNIFORMES DEPORTIVOS TRUSAS	0,000	1476000,000	1476000,000	0,000
1	13	05	05	95	24	UNIFORMES DEPORTIVOS FUTBOL	0,000	1870000,000	1785000,000	85000,000
1	13	05	05	95	25	UNIFORMES DEPORTIVOS CICLOMONTA•ISMO	0,000	1404000,000	1404000,000	0,000
1	13	05	05	95	26	ASOCIACION DIA DE LA FAMILIA	0,000	31487000,000	29396682,000	2090318,000
1	13	05	05	97		CARTERA POR IDENTIFICAR	-28348746,000	2413567,000	0,000	-25935179,000
1	13	05	05	98		INTERESES MORA	392526,000	2463777,000	2652815,000	203488,000
1	13	30				ANTICIPOS Y AVANCES	1927737027,000	224560476,000	143870652,000	2008426851,000
1	13	30	10			A CONTRATISTAS	1927737027,000	152241476,000	71551652,000	2008426851,000
1	13	30	15			A TRABAJADORES	0,000	72319000,000	72319000,000	0,000
1	13	30	15	04		ANTICIPO CONVENIO PROTECCION	0,000	72319000,000	72319000,000	0,000
1	13	60				RECLAMACIONES	2815950,000	141000,000	0,000	2956950,000
1	13	60	95			OTRAS	2815950,000	141000,000	0,000	2956950,000
1	13	60	95	01		RECLAMACIONES	2815950,000	141000,000	0,000	2956950,000
1	13	65				CUENTAS POR COBRAR A TRABAJADORES	21220333,000	5793286,000	6725651,000	20287968,000
1	13	65	95			OTROS	21220333,000	5793286,000	6725651,000	20287968,000
1	13	65	95	01		CUENTAS POR COBRAR A TRABAJADORES	21220333,000	5793286,000	6725651,000	20287968,000
1	13	80				DEUDORES VARIOS	119329517,030	55265821,000	152339813,970	22255524,060
1	13	80	95			OTROS	119329517,030	55265821,000	152339813,970	22255524,060
1	13	80	95	01		PARTICULARES CORRIENTE	9894718,060	54939243,000	48421758,000	16412203,060
1	13	80	95	02		ANTICIPO VACACIONES EMPLEADOS	103918055,970	0,000	103918055,970	0,000
1	13	80	95	20		INCAPACIDADES EPS 66.66%	2471909,000	68578,000	0,000	2540487,000
1	13	80	95	21		INCAPCIDADES ARL	3044834,000	258000,000	0,000	3302834,000
1	13	99				PROVISIONES	-61387662,000	0,000	0,000	-61387662,000
1	13	99	05			CLIENTES	-61387662,000	0,000	0,000	-61387662,000
1	15					PROPIEDAD PLANTA Y EQUIPO	15446087241,010	16751795,000	147308305,000	15315530731,010
1	15	04				TERRENOS	740753666,000	0,000	0,000	740753666,000
1	15	04	90			COLGAAP TERRENOS	740753666,000	0,000	0,000	740753666,000
1	15	08				CONSTRUCCIONES EN CURSO	22922760,000	11757795,000	0,000	34680555,000
1	15	08	05			CONSTRUCCIONES Y EDIFICACIONES	22922760,000	11757795,000	0,000	34680555,000
1	15	08	05	05		PARQUE INFANTIL	22922760,000	11757795,000	0,000	34680555,000
1	15	16				CONSTRUCCIONES Y EDIFICACIONES	18711533871,520	0,000	0,000	18711533871,520
1	15	16	05			EDIFICIOS	338358632,000	0,000	0,000	338358632,000
1	15	16	90			COLGAAP CONSTRUCCIONES Y EDIFICACIONES	18373175239,520	0,000	0,000	18373175239,520
1	15	20				MAQUINARIA Y EQUIPO	468386954,100	0,000	0,000	468386954,100
1	15	20	05			MAQUINARIA Y EQUIPO	147253651,000	0,000	0,000	147253651,000
1	15	20	90			COLGAAP MAQUINARIA Y EQUIPO	321133303,100	0,000	0,000	321133303,100
1	15	24				EQUIPO DE OFICINA	2776652069,690	0,000	0,000	2776652069,690
1	15	24	05			MUEBLES Y ENSERES	309483499,000	0,000	0,000	309483499,000
1	15	24	80			INSTRUMENTOS MUSICALES	9850000,000	0,000	0,000	9850000,000
1	15	24	90			COLGAAP EQUIPO DE OFICINA	2391457370,690	0,000	0,000	2391457370,690
1	15	24	95			IMPLEMENTOS DEPORTIVOS	65861200,000	0,000	0,000	65861200,000
1	15	28				EQUIPO DE COMPUTACION Y COMUNICACION	2203950971,130	4994000,000	0,000	2208944971,130
1	15	28	05			EQUIPOS DE PROCESAMIENTO DE DATOS	518194566,000	4994000,000	0,000	523188566,000
1	15	28	90			COLGAAP EQUIPO DE COMPUTACION Y COMUNICACION	1685756405,130	0,000	0,000	1685756405,130
1	15	32				EQUIPO MEDICO - CIENTIFICO	325944613,000	0,000	0,000	325944613,000
1	15	32	05			EQUIPO MEDICO	27019486,000	0,000	0,000	27019486,000
1	15	32	90			COLGAAP EQUIPO MEDICO - CIENTIFICO	298925127,000	0,000	0,000	298925127,000
1	15	36				EQUIPOS DE HOTELES Y RESTAURANTES	324623324,000	0,000	0,000	324623324,000
1	15	36	10			DE COMESTIBLES Y BEBIDAS	957000,000	0,000	0,000	957000,000
1	15	36	90			COLGAAP EQUIPOS DE HOTELES Y RESTAURANTES	323666324,000	0,000	0,000	323666324,000
1	15	40				FLOTA Y EQUIPO DE TRANSPORTE	2833231351,000	0,000	0,000	2833231351,000
1	15	40	15			BUSES Y BUSETAS	1975291577,000	0,000	0,000	1975291577,000
1	15	40	90			COLGAAP FLOTA Y EQUIPO DE TRANSPORTE	857939774,000	0,000	0,000	857939774,000
1	15	84				SEMOVIENTES	9200418,000	0,000	0,000	9200418,000
1	15	84	90			COLGAAP SEMOVIENTES	9200418,000	0,000	0,000	9200418,000
1	15	92				DEPRECIACION ACUMULADA	-12971112757,430	0,000	147308305,000	-13118421062,430
1	15	92	16			CONSTRUCCIONES Y EDIFICACIONES	-11181686,000	0,000	1251157,000	-12432843,000
1	15	92	16	05		EDIFICIOS	-11181686,000	0,000	1251157,000	-12432843,000
1	15	92	20			MAQUINARIA Y EQUIPO	-11757644,000	0,000	1871551,000	-13629195,000
1	15	92	20	05		MAQUINARIA Y EQUIPO	-11757644,000	0,000	1871551,000	-13629195,000
1	15	92	24			EQUIPO DE OFICINA	-70772385,000	0,000	6015371,000	-76787756,000
1	15	92	24	05		MUEBLES Y ENSERES	-65988845,000	0,000	5186039,000	-71174884,000
1	15	92	24	80		INSTRUMENTOS MUSICALES	-2336261,000	0,000	113251,000	-2449512,000
1	15	92	24	95		IMPLEMENTOS DEPORTIVOS	-2447279,000	0,000	716081,000	-3163360,000
1	15	92	28			E. DE COMPUTACION Y COMUNICACION	-98932523,000	0,000	8534667,000	-107467190,000
1	15	92	28	05		EQUIPO DE PROCESAMIENTO DE DATOS	-98932523,000	0,000	8534667,000	-107467190,000
1	15	92	32			E. MEDICO Y CIENTIFICO	-16924953,000	0,000	100974,000	-17025927,000
1	15	92	32	05		ENFERMERIA	-16924953,000	0,000	100974,000	-17025927,000
1	15	92	36			E. DE HOTELES Y RESTAURANTES	-696999,000	0,000	26000,000	-722999,000
1	15	92	36	10		DE COMESTIBLES Y BEBIDAS	-696999,000	0,000	26000,000	-722999,000
1	15	92	40			FLOTA Y EQUIPO DE TRANSPORTE	-164254863,000	0,000	32921523,000	-197176386,000
1	15	92	40	15		BUSES Y BUSETAS	-164254863,000	0,000	32921523,000	-197176386,000
1	15	92	90			COLGAAP DEPRECIACION ACUMULADA	-12596591704,430	0,000	96587062,000	-12693178766,430
1	15	92	90	16		COLGAAP - CONSTRUCCIONES Y EDIFICACIONES	-7441797016,080	0,000	78971865,000	-7520768881,080
1	15	92	90	20		COLGAAP - MAQUINARIA Y EQUIPO	-200220786,780	0,000	2185011,000	-202405797,780
1	15	92	90	24		COLGAAP - EQUIPO DE OFICINA	-2030285246,890	0,000	5810092,000	-2036095338,890
1	15	92	90	28		COLGAAP - EQUIPO DE COMPUTACION Y COMUNICACION	-1569031031,940	0,000	6126408,000	-1575157439,940
1	15	92	90	32		COLGAAP - EQUIPO MEDICO - CIENTIFICO	-262493794,120	0,000	958728,000	-263452522,120
1	15	92	90	36		COLGAAP - EQUIPOS DE HOTELES Y RESTAURANTES	-239813383,620	0,000	1577585,000	-241390968,620
1	15	92	90	40		COLGAAP - FLOTA Y EQUIPO DE TRANSPORTE	-843750047,000	0,000	957373,000	-844707420,000
1	15	92	90	84		COLGAAP - SEMOVIENTES	-9200398,000	0,000	0,000	-9200398,000
1	17					DIFERIDOS	420746531,510	1457920,000	52211099,400	369993352,110
1	17	05				GASTOS PAGADOS POR ANTICIPADO	126149151,670	1457920,000	23378764,540	104228307,130
1	17	05	20			SEGUROS Y FIANZAS	98131866,530	1457920,000	14128339,780	85461446,750
1	17	05	20	01		SEGURO DE VEHICULOS	66785595,860	1457920,000	9186890,030	59056625,830
1	17	05	20	05		SEGURO EDUCATIVO	6318440,810	0,000	2438548,170	3879892,640
1	17	05	20	09		POLIZA GLOBAL	25027829,860	0,000	2502901,580	22524928,280
1	17	05	35			MANTENIMIENTO EQUIPOS	28017285,140	0,000	9250424,760	18766860,380
1	17	05	35	02		MANTENIMIENTO SOTFWARE	26990830,170	0,000	8701130,250	18289699,920
1	17	05	35	05		MANTENIMIENTO MAQUINARIA Y EQUIPO	1026454,970	0,000	549294,510	477160,460
1	17	10				CARGOS DIFERIDOS	294597379,840	0,000	28832334,860	265765044,980
1	17	10	16			PROGRAMAS PARA COMPUTADOR (SOFTWARE)	3280435,500	0,000	355102,250	2925333,250
1	17	10	16	01		SOFTWARE CONTABLES	3271735,500	0,000	346402,250	2925333,250
1	17	10	16	02		SOFTWARE ACADEMICOS	8700,000	0,000	8700,000	0,000
1	17	10	40			LICENCIAS	172755783,720	0,000	22537391,400	150218392,320
1	17	10	40	01		LICENCIAS 	172755783,720	0,000	22537391,400	150218392,320
1	17	10	95			OTROS	118561160,620	0,000	5939841,210	112621319,410
1	17	10	95	11		CASA CACHIPAY	116841618,940	0,000	5080070,380	111761548,560
1	17	10	95	12		CUOTA SOSTENIMIENTO	1719541,680	0,000	859770,830	859770,850
1	19					VALORIZACIONES	9318244275,000	0,000	0,000	9318244275,000
1	19	10				DE PROPIEDAD PLANTA Y EQUIPO	9318244275,000	0,000	0,000	9318244275,000
1	19	10	05			LOTE SAN IGNACIO COTA	370154507,000	0,000	0,000	370154507,000
1	19	10	08			CONSTRUCCIONES Y EDIFICACIONES	6348920747,000	0,000	0,000	6348920747,000
1	19	10	12			MAQUINARIA Y EQUIPO	881544373,000	0,000	0,000	881544373,000
1	19	10	16			EQUIPO DE OFICINA	615096294,000	0,000	0,000	615096294,000
1	19	10	20			EQUIPO DE COMPUTACION Y COMUNICACION	254437002,000	0,000	0,000	254437002,000
1	19	10	24			EQUIPO MEDICO CIENTIFICO	73752632,000	0,000	0,000	73752632,000
1	19	10	32			FLOTA Y EQUIPO DE TRANSPORTE	760494225,000	0,000	0,000	760494225,000
1	19	10	95			SEMOVIENTES	13844495,000	0,000	0,000	13844495,000
2						PASIVO	-12606095198,230	4172181929,000	3954381752,000	-12388295021,230
2	21					OBLIGACIONES FINANCIERAS	-2968509582,580	213379426,000	6643628,000	-2761773784,580
2	21	05				BANCOS NACIONALES	-2904905666,580	210791813,000	4934738,000	-2699048591,580
2	21	05	01			TARJETAS DE CREDITO	-9178587,700	13840978,000	4934738,000	-272347,700
2	21	05	01	01		BANCOLOMBIA 5303737886221928	-5390187,700	6264178,000	998788,000	-124797,700
2	21	05	01	02		DAVIVIENDA 4856300466421857	-3788400,000	7576800,000	3935950,000	-147550,000
2	21	05	10			PAGARES	-2895727078,880	196950835,000	0,000	-2698776243,880
2	21	05	10	01		BANCOLOMBIA CORRIENTE	-2562415478,030	180284168,000	0,000	-2382131310,030
2	21	05	10	01	13	CREDITO USD 2.634.000	-1362415478,030	160284168,000	0,000	-1202131310,030
2	21	05	10	01	15	BANCOLOMBIA PAGARE No 310109042	-1200000000,000	20000000,000	0,000	-1180000000,000
2	21	05	10	03		DAVIVIENDA CORRIENTE	-333311600,850	16666667,000	0,000	-316644933,850
2	21	05	10	03	01	CREDITO 7600457600101035	-333311600,850	16666667,000	0,000	-316644933,850
2	21	95				OTRAS OBLIGACIONES	-63603916,000	2587613,000	1708890,000	-62725193,000
2	21	95	05			PARTICULARES CORRIENTE	-63603916,000	2587613,000	1708890,000	-62725193,000
2	22					PROVEEDORES	-99927387,500	214715416,000	301963277,000	-187175248,500
2	22	05				NACIONALES	-99927387,500	214715416,000	301963277,000	-187175248,500
2	22	05	05			PROVEEDORES 	-99927387,500	214715416,000	301963277,000	-187175248,500
2	23					CUENTAS POR PAGAR	-539786296,460	739892854,000	1120289167,000	-920182609,460
2	23	35				COSTOS Y GASTOS POR PAGAR	-252842800,460	496562931,000	564251543,000	-320531412,460
2	23	35	25			CXP HONORARIOS	-31932605,000	39279441,000	22941278,000	-15594442,000
2	23	35	35			CXP SERVICIOS DE MANTENIMIENTO	-1076530,000	1378130,000	1287614,000	-986014,000
2	23	35	40			CXP ARRENDAMIENTOS	0,000	3416100,000	3416100,000	0,000
2	23	35	45			CXP TRANSPORTES, FLETES Y ACARREOS	-73466377,460	52313083,000	105000387,000	-126153681,460
2	23	35	50			CXP SERVICIOS PUBLICOS	0,000	15845900,000	15845900,000	0,000
2	23	35	95			OTROS	-146367288,000	384330277,000	415760264,000	-177797275,000
2	23	35	95	01		CXP OTROS	-44813977,000	277008654,000	297293049,000	-65098372,000
2	23	35	95	02		CXP EXTRACURRICULARES	0,000	4450088,000	4450088,000	0,000
2	23	35	95	03		CXP A PARTICULARES	-101553311,000	102871535,000	114017127,000	-112698903,000
2	23	55				DEUDAS CON ACCIONISTAS O SOCIOS	-177004749,000	0,000	130008,000	-177134757,000
2	23	55	10			SOCIOS	-177004749,000	0,000	130008,000	-177134757,000
2	23	65				RETENCIONES EN LA FUENTE	-89846805,000	139346807,000	149864807,000	-100364805,000
2	23	65	05			SALARIOS Y PAGOS LABORALES	-25437804,000	63383616,000	63383616,000	-25437804,000
2	23	65	05	01		SALARIOS Y PAGOS LABORALES	0,000	13788000,000	13788000,000	0,000
2	23	65	05	02		BONIFICACIONES	0,000	37133117,000	37133117,000	0,000
2	23	65	05	03		INDEPENDIENTES	-25437804,000	12462499,000	12462499,000	-25437804,000
2	23	65	15			HONORARIOS	0,000	1944129,000	1944129,000	0,000
2	23	65	15	02		RTE FTE HONORARIOS 11%	0,000	1944129,000	1944129,000	0,000
2	23	65	20			COMISIONES	0,000	6574,000	6574,000	0,000
2	23	65	20	02		RTE FTE COMISION 11%	0,000	6574,000	6574,000	0,000
2	23	65	25			SERVICIOS	0,000	6303803,000	6303803,000	0,000
2	23	65	25	01		RTE FTE TRANSPORTE 1%	0,000	89516,000	89516,000	0,000
2	23	65	25	02		RTE FTE TRANSPORTE 3.5%	0,000	4235111,000	4235111,000	0,000
2	23	65	25	03		RTE FTE SERVICIOS 4%	0,000	703292,000	703292,000	0,000
2	23	65	25	04		RTE FTE SERVICIOS 6%	0,000	1105278,000	1105278,000	0,000
2	23	65	25	07		RTE FTE SERVICIOS 2%	0,000	58606,000	58606,000	0,000
2	23	65	25	13		RTE FTE CONTRATO OBRA CIVIL 2%	0,000	112000,000	112000,000	0,000
2	23	65	30			ARRENDAMIENTOS	0,000	878228,000	878228,000	0,000
2	23	65	30	01		RTE FTE ARRENDAMIENTOS 3.5%	0,000	878228,000	878228,000	0,000
2	23	65	35			RENDIMIENTOS FINANCIEROS	0,000	138411,000	138411,000	0,000
2	23	65	35	01		RTE FTE RENDIMIENTO FRO 7%	0,000	138411,000	138411,000	0,000
2	23	65	40			COMPRAS	-1,000	2283046,000	2283046,000	-1,000
2	23	65	40	01		RTE FTE COMPRAS 3.5%	0,000	104063,000	104063,000	0,000
2	23	65	40	02		RTE FTE COMPRAS 1.5%	-1,000	226032,000	226032,000	-1,000
2	23	65	40	03		RTE FTE COMBUSTIBLE 0.1%	0,000	337,000	337,000	0,000
2	23	65	40	05		RTE FTE COMPRAS 2.5%	0,000	1952614,000	1952614,000	0,000
2	23	65	95			OTRAS RETENCIONES	-64409000,000	64409000,000	74927000,000	-74927000,000
2	23	65	95	01		RETENCION EN LA FUENTE POR PAGAR	-64409000,000	64409000,000	74927000,000	-74927000,000
2	23	68				IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO	-4997170,000	3913000,000	1625069,000	-2709239,000
2	23	68	02			RTE ICA SERVICIOS	-4997170,000	3913000,000	1625069,000	-2709239,000
2	23	68	02	04		RTE ICA SERVICIOS 5 X 1000	0,000	0,000	652386,000	-652386,000
2	23	68	02	06		RTE ICA SERVICIOS 7 X 1000	-1084170,000	0,000	943381,000	-2027551,000
2	23	68	02	09		RTE ICA SERVICIOS 10 X 1000	0,000	0,000	29302,000	-29302,000
2	23	68	02	95		RETENCION DE ICA POR PAGAR	-3913000,000	3913000,000	0,000	0,000
2	23	70				RETENCIONES Y APORTES DE NOMINA	-15094772,000	18071584,000	214193608,000	-211216796,000
2	23	70	05			APORTES A ENTIDADES PROMOTORAS DE SALUD E.P.S.	0,000	277780,000	86865156,000	-86587376,000
2	23	70	05	01		NUEVA E.P.S.	0,000	0,000	4800850,000	-4800850,000
2	23	70	05	02		COMPENSAR E.P.S.	0,000	277780,000	12804030,000	-12526250,000
2	23	70	05	03		SANITAS E.P.S.	0,000	0,000	21893950,000	-21893950,000
2	23	70	05	04		FAMISANAR E.P.S.	0,000	0,000	8757396,000	-8757396,000
2	23	70	05	05		COOMEVA E.P.S.	0,000	0,000	2170700,000	-2170700,000
2	23	70	05	06		CRUZ BLANCA E.P.S.	0,000	0,000	1385000,000	-1385000,000
2	23	70	05	09		ALIANSALUD E.P.S.	0,000	0,000	17418000,000	-17418000,000
2	23	70	05	12		SALUD TOTAL E.P.S.	0,000	0,000	4095850,000	-4095850,000
2	23	70	05	13		CAFESALUD E.P.S.	0,000	0,000	8692030,000	-8692030,000
2	23	70	05	14		SURA E.P.S.	0,000	0,000	4222350,000	-4222350,000
2	23	70	05	15		UNISALUD E.P.S.                	0,000	0,000	625000,000	-625000,000
2	23	70	06			APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES	0,000	0,000	3646838,000	-3646838,000
2	23	70	06	02		AXA COLPATRIA	0,000	0,000	3646838,000	-3646838,000
2	23	70	10			APORTES AL I.C.B.F., SENA Y CAJAS DE COMPENSACION	0,000	0,000	61465720,000	-61465720,000
2	23	70	25			EMBARGOS JUDICIALES	0,000	1738925,000	1738925,000	0,000
2	23	70	95			OTROS	-15094772,000	16054879,000	60476969,000	-59516862,000
2	23	70	95	01		LIBRANZA OCCIDENTE	-14765772,000	14765778,000	13836868,000	-13836862,000
2	23	70	95	02		LIBRANZA DAVIVIENDA	-329000,000	329000,000	45680000,000	-45680000,000
2	23	70	95	03		RECORDAR	0,000	641800,000	641800,000	0,000
2	23	70	95	04		SEGURO DE VIDA	0,000	318301,000	318301,000	0,000
2	23	80				ACREEDORES VARIOS	0,000	81998532,000	190224132,000	-108225600,000
2	23	80	30			FONDOS DE CESANTIAS Y/O PENSIONES	0,000	72798532,000	181024132,000	-108225600,000
2	23	80	30	01		COLPENSIONES	0,000	10552,000	46580452,000	-46569900,000
2	23	80	30	02		COLFONDOS	0,000	0,000	1572800,000	-1572800,000
