4	41	60	05	50	15	ING. CANTO POR DOS PERSONAS		5238017,280	2619008,640	873002,880				1721623,760	12051366,317	3443247,519		
4	41	60	05	50	16	CANTO POR TRES PERSONAS		4548804,480	2274402,240	758134,080				177283,911	1240987,378	354567,822		
4	41	60	05	51		INGRESOS POR DEPORTES		107784817,164	53892408,582	17964136,194				14028481,135	98199367,945	28056962,270		
4	41	60	05	51	02	ING. TAEKWONDO												
4	41	60	05	51	03	ING. EQUITACION												
4	41	60	05	51	04	ING. GIMNASIA ARTISTICA												
4	41	60	05	51	05	ING.  FUTBOL												
4	41	60	05	51	07	ING. CICLOMONTAÑISMO		7333224,192	3666612,096	1222204,032				1069158,357	7484108,496	2138316,713		
4	41	60	05	51	11	ING. PATINAJE								86015,527	602108,691	172031,055		
4	41	60	05	51	12	FUTBOL MIXTO		10751719,680	5375859,840	1791953,280				827324,919	5791274,431	1654649,838		
4	41	60	05	51	13	ING TAEKWONDO K4 Y K5												
4	41	60	05	51	14	ING TAEKWONDO TR A 5		3969865,728	1984932,864	661644,288				567308,516	3971159,610	1134617,031		
4	41	60	05	51	15	ING EQUITACION K4 A 1 -COLEGIO		58965984,000	29482992,000	9827664,000				4596249,549	32173746,842	9192499,098		
4	41	60	05	51	16	ING EQUITACION K4 A 4 -PONY CLUB		2367692,308	1183846,154	394615,385				451136,000	3157952,000	902272,000		
4	41	60	05	51	18	ING GIMNASIA ARTISTICA K4 Y K5		7498635,264	3749317,632	1249772,544				2076191,582	14533341,073	4152383,164		
4	41	60	05	51	19	ING GIMNASIA ARTISTICA TR		5623976,448	2811988,224	937329,408				803687,064	5625809,448	1607374,128		
4	41	60	05	51	20	ING GIMNASIA ARTISTICA 1		1015169,912	507584,956	169194,985				1004341,433	7030390,034	2008682,867		
4	41	60	05	51	21	ING GIMNASIA ARTISTICA 2 A 5		416590,848	208295,424	69431,808				66973,922	468817,454	133947,844		
4	41	60	05	51	22	ING FUTBOL 2 A 3		9841958,784	4920979,392	1640326,464				1985579,805	13899058,636	3971159,610		
4	41	60	05	51	23	ING NATACION K4 A 7								494514,462	3461601,231	989028,923		
4	41	60	05	52		INGRESOS DANZAS		4139251,200	2069625,600	689875,200				1258047,081	8806329,569	2516094,163		
4	41	60	05	52	01	ING. BALLET												
4	41	60	05	52	03	ING. ROBOTICA Y ELECTRONICA		2756851,200	1378425,600	459475,200				689437,432	4826062,026	1378874,865		
4	41	60	05	52	09	ING. EXPERIMENTOS								63337,329	443361,303	126674,658		
4	41	60	05	52	10	ING INGENIERIA DE LAS COSAS TR A 5								72181,760	505272,320	144363,520		
4	41	60	05	52	11	ING CIENCIA NANOTECNOLOGIA TR A 5												
4	41	60	05	52	12	ING MINECRAGT EDU TR A 5		1382400,000	691200,000	230400,000				433090,560	3031633,920	866181,120		
4	41	60	05	52	13	ING ROBOTICA INTERMEDIA LEGO MINDSTORMS EV 3 TR A 8												
4	41	60	05	53		INGRESOS POR ACTIVIDADES		33130401,086	33130401,086	33130401,086	33130401,086					33449803,361	33449803,361	
4	41	60	05	53	01	ING. SALIDAS PEDAGOGICAS		6526596,667	6526596,667	6526596,667	6526596,667					6666666,667	6666666,667	
4	41	60	05	53	02	ING. OBRAS DE TEATRO		5000000,000	5000000,000	5000000,000	5000000,000					4333333,333	4333333,333	
4	41	60	05	53	03	ING. ANUARIO		9937137,753	9937137,753	9937137,753	9937137,753					10783136,694	10783136,694	
4	41	60	05	53	04	ING. TEXTOS ESCOLARES												
4	41	60	05	53	06	ING. CAFE CONCIERTO												
4	41	60	05	53	07	ING. PRESENTACIONES CLAUSURAS												
4	41	60	05	53	09	ING. EVENTO GRULAC												
4	41	60	05	53	12	ING. CORO UCB												
4	41	60	05	53	13	ING. MODELO DE NACIONES UNIDAS ONU		11666666,667	11666666,667	11666666,667	11666666,667					11666666,667	11666666,667	
4	41	60	05	53	15	ING. PLAN LECTOR												
4	41	60	05	53	16	ING. CONVIVENCIAS												
4	41	60	05	55		OTROS CONCEPTOS DE COBRO	2052257,914	1252031,798	1454704,118	2796299,080	3249244,522	2811616,487	1450151,759	2184314,609	3574920,251	6250193,558	5942657,094	1187670,342
4	41	60	05	55	01	ING. ADMISIONES	2052257,914	1252031,798	1454704,118	2796299,080	3249244,522	2811616,487	1450151,759	2184314,609	3574920,251	6250193,558	5942657,094	1187670,342
4	41	60	05	56		LEARNING CENTER		18822362,520	18822362,520	20390892,730	20390892,730				10255364,219	34184547,397	20510728,438	20510728,438
4	41	60	05	56	06	FONOAUDIOLOGIA 4 SESIONES												
4	41	60	05	56	07	FONOAUDIOLOGIA 6 SESIONES												
4	41	60	05	56	08	FONOAUDIOLOGIA 8 SESIONES												
4	41	60	05	56	09	FONOAUDIOLOGIA 12 SESIONES												
4	41	60	05	56	10	FONOAUDIOLOGIA 20 SESIONES												
4	41	60	05	56	11	TERAPIA OCUPACIONAL 4 SESIONES												
4	41	60	05	56	12	TERAPIA OCUPACIONAL 6 SESIONES												
4	41	60	05	56	13	TERAPIA OCUPACIONAL 8 SESIONES												
4	41	60	05	56	14	TERAPIA OCUPACIONAL 12 SESIONES												
4	41	60	05	56	15	TERAPIA OCUPACIONAL 20 SESIONES												
4	41	60	05	56	20	NIVELACION ACADEMICA 20 SESIONES												
4	41	60	05	80		PENSIONES ANTICIPADAS												
4	41	60	05	80	01	ING. PENSIONES ANTICIPADAS												
4	41	60	05	95		OTROS INGRESOS		6666666,667	6666666,667	6666666,667	6666666,667					7264666,667	7264666,667	
4	41	60	05	95	01	ING. EVENTOS CULTURALES												
4	41	60	05	95	03	ING. SEGUROS												
4	41	60	05	95	04	ING. OTROS INGRESOS EDUCATIVOS												
4	41	60	05	95	05	ING. UNIFORMES Y DOTACIONES												
4	41	60	05	95	06	ING. PRIMERA COMUNION		6666666,667	6666666,667	6666666,667	6666666,667					7264666,667	7264666,667	
4	41	60	05	95	08	ING. PRUEBA ICFES												
4	41	60	05	95	09	ING. EXAMENES MEDICOS												
4	41	60	05	95	10	PROG. CONSENTIDOS												
4	41	60	05	95	11	ING UNIFORMES DEPORTIVOS BALONCESTO												
4	41	60	05	95	12	ING UNIFORMES DEPORTIVOS VOLLEIBOL												
4	41	60	05	95	13	ING UNIFORMES DEPORTIVOS TRUSAS												
4	41	60	05	95	14	ING UNIFORMES DEPORTIVOS FUTBOL												
4	41	60	05	95	15	ING UNIFORMES DEPORTIVOS CICLOMONTAÑISMO												
4	41	60	05	95	16	CANDADO DE SEGURIDAD												
4	41	75				DEVOLUCIONES EN VENTAS (DB)	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-87767724,956	-322734056,762	-156871483,145	-156871483,145	-156871483,145	-156871483,145
4	41	75	05			DEVOLUCIONES EN VENTAS (DB)												
4	41	75	05	01		DEV. MATRICULAS												
4	41	75	05	02		DEV. PENSION												
4	41	75	05	03		DEV. TRANSPORTE												
4	41	75	05	04		DEV. CAFETERIA												
4	41	75	05	10		DEV TRANS PUERTA A PUERTA ENTRENAMIENTOS DEPORT DE PRIMARIA SEMESTRALES												
4	41	75	05	19		DEV SISTEMATIZACION												
4	41	75	05	21		DEV MATERIALES												
4	41	75	05	22		DEV PROYECTO TECNOLOGICO												
4	41	75	05	24		DEV PROYECTO RESPONSABILIDAD SOCIAL												
4	41	75	05	28		DEV ESTRATEGIAS ESP. DE FORMACION												
4	41	75	05	31		DEV PROYECTO DE INFRAESTRUCTURA												
4	41	75	05	32		DEV TERCER IDIOMA												
4	41	75	05	33		DEV PROGRAMA CONSENTIDOS												
4	41	75	05	34		DEV CERTIFICADOS												
4	41	75	05	35		DEV TRANSPORTE NORMAL												
4	41	75	05	50		DEV. MUSICALES												
4	41	75	05	50	01	DEV. VIOLIN												
4	41	75	05	50	03	DEV. PIANO												
4	41	75	05	50	04	DEV. BATERIA												
4	41	75	05	50	11	DEV MUSICAL PREESCOLAR												
4	41	75	05	50	12	DEV MUSICALES PRIMARIA												
4	41	75	05	50	14	DEC DE BANDA												
4	41	75	05	51		DEV. DEPORTES												
4	41	75	05	51	10	DEV. FUTBOL MIXTO												
4	41	75	05	51	13	DEV. EQUITACION K4 A 1 -COLEGIO												
4	41	75	05	51	16	DEV. GIMNASIA ARTISTICA K4 Y K5												
4	41	75	05	53		DEV. POR ACTIVIDADES												
4	41	75	05	53	01	DEV. SALIDAS PEDAGOGICAS												
4	41	75	05	53	02	DEV. OBRAS DE TEATRO												
4	41	75	05	53	03	DEV. ANUARIO												
4	41	75	05	53	04	DEV. OTROS												
4	41	75	05	54		DEV. SEPARACIÓN DE CUPO												
4	41	75	05	55		DEV. PRUEBAS ESTANDARIZADAS DE INGLES												
4	41	75	05	56		BOLETA OBRA DE TEATRO												
4	41	75	05	57		DEV BIBLIOBANCO												
4	41	75	10			DESCUENTOS CONCEDIDOS	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-143816044,677	-87767724,956	-322734056,762	-156871483,145	-156871483,145	-156871483,145	-156871483,145
4	41	75	10	05		SEGUNDO HIJO												
4	41	75	10	10		DESCUENTO POR PRONTO PAGO	-3030660,984	-3030660,984	-3030660,984	-3030660,984	-3030660,984	-3030660,984		-216072,361	-432144,723	-432144,723	-432144,723	-432144,723
4	41	75	10	15		CONDONACIÓN												
4	41	75	10	16		DESC PAGOP ANTICIPADO MATRICULA								-167546478,741				
4	41	75	10	17		DESC PAGO ANTICIPADO SISTEMATIZACION												
4	41	75	10	19		DESC PAGO ANTICIPADO MATERIALES												
4	41	75	10	20		DESC PAGO ANTICIPADO PROYECTO TECNOLOGICO												
4	41	75	10	23		DESC PAGO ANTICIPADO PROYECTO RESPONSABILIDAD SOCIAL												
4	41	75	10	27		DESC PAGO ANTICIPADO ESTRATEGIAS ESP. DE FORMACION												
4	41	75	10	30		DESC PAGO ANTICIPADO PRUEBAS ESTANDARIZADAS DE INGLES												
4	41	75	10	31		DESC PAGO ANTICIPADO PROYECTO DE INFRAESTRUCTURA												
4	41	75	10	32		DESC PAGO ANTICIPADO TERCER IDIOMA												
4	41	75	10	33		DESC PAGO ANTICIPADO PENSION	-78751890,451	-78751890,451	-78751890,451	-78751890,451	-78751890,451	-78751890,451	-87767724,956	-87767724,956	-87767724,956	-87767724,956	-87767724,956	-87767724,956
4	41	75	10	34		DESC PAGO ANTICIPADO CERTIFICADOS												
4	41	75	10	35		DESC PAGO ANTICIPADO TRANSPORTE NORMAL												
4	41	75	10	37		DESC PAGO ANTICIPADO CAFETERIA												
4	41	75	10	38		DESC PAGO ANTICIPADO CAFETERIA TIENDA												
4	41	75	10	39		DESC PAGO ANTICIPADO LEARNING CENTER												
4	41	75	10	40		DESC PAGO ANTICIPADO ANUARIO												
4	41	75	10	41		DESC PAGO ANTICIPADO PLAN LECTOR												
4	41	75	10	45		PROG. CONSENTIDOS												
4	41	75	10	46		BECAS MATRICULAS								-56201613,621				
4	41	75	10	47		BECAS SISTEMATIZACION	-461699,080	-461699,080	-461699,080	-461699,080	-461699,080	-461699,080		-248083,813	-496167,626	-496167,626	-496167,626	-496167,626
4	41	75	10	49		BECAS MARIALES	-1020997,651	-1020997,651	-1020997,651	-1020997,651	-1020997,651	-1020997,651		-548610,559	-1097221,119	-1097221,119	-1097221,119	-1097221,119
4	41	75	10	50		BECAS PROYECTO TECNOLOGICO	-925033,316	-925033,316	-925033,316	-925033,316	-925033,316	-925033,316		-497975,020	-995950,040	-995950,040	-995950,040	-995950,040
4	41	75	10	52		BECA PROYECTO RESPONSABILIDAD								-4767167,160				
4	41	75	10	53		BECA DERECHOS DE GRADO												
4	41	75	10	60		BECA PROYECTO DE INFRAESTRUCTURA 												
4	41	75	10	61		BECA TERCER IDIOMA												
4	41	75	10	62		BECA PENSION	-50338084,651	-50338084,651	-50338084,651	-50338084,651	-50338084,651	-50338084,651			-56201613,621	-56201613,621	-56201613,621	-56201613,621
4	41	75	10	63		BECA CERTIFICADOS												
4	41	75	10	64		BECA TRANSPORTE NORMAL	-5133063,501	-5133063,501	-5133063,501	-5133063,501	-5133063,501	-5133063,501		-2795984,320	-5591968,640	-5591968,640	-5591968,640	-5591968,640
4	41	75	10	65		BECA TRANSPORTE PUERTA A PUERTA												
4	41	75	10	66		BECA CAFETERIA	-4154615,044	-4154615,044	-4154615,044	-4154615,044	-4154615,044	-4154615,044		-2144346,210	-4288692,419	-4288692,419	-4288692,419	-4288692,419
4	41	75	10	69		BECA ANUARIO												
4	41	75	10	72		BECA PROGRAMA CONSENTIDOS												
4	41	75	10	73		BECA BIBILIOBANCO												
4	41	75	10	75		BECA SEGURO ACCIDENTE												
4	41	75	10	76		BECA UNIFORME DEPORTIVO CICLOMONTAÑISMO												
4	41	75	10	77		BECA UNIFORME DEPORTIVO TRUSAS												
4	41	75	10	78		BECA VIOLIN												
4	41	75	10	79		BECA EQUITACION												
4	41	75	10	80		BECA FUTBOL												
4	41	75	10	81		BECA CICLOMONTAÑISMO												
4	41	75	10	82		BECA GIMNASIA ARTISTICA												
4	41	75	10	83		BECA BOLETAS MUSICAL UCB												
4	41	75	10	84		BECA SALIDAS PEDAGOGICAS												
4	42					NO OPERACIONALES	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250	3299370,250
4	42	10				FINANCIEROS												
4	42	10	05			INTERESES												
4	42	10	05	01		INTERESES FINANCIEROS												
4	42	10	05	02		INTERESES DE MORA												
4	42	10	20			DIFERENCIA EN CAMBIO												
4	42	10	40			DESCUENTOS COMERCIALES CONDICIONADOS												
4	42	10	60			SANCIONES CHEQUES DEVUELTOS												
4	42	10	60	01		SANCIÓN CHEQUES DEVUELTOS												
4	42	20				ARRENDAMIENTOS	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250
4	42	20	05			TERRENOS												
4	42	20	05	01		ARRIENDO LOTE DE COTA	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250	799370,250
4	42	25				COMISIONES												
4	42	25	95			OTRAS COMISIONES												
4	42	45				UTILIDAD EN VENTA DE PROPIEDADES PLANTA Y EQUIPO												
4	42	45	40			FLOTA Y EQUIPO DE TRANSPORTE												
4	42	45	40	01		VENTA DE BUSES												
4	42	50				RECUPERACIONES												
4	42	50	35			REINTEGRO PROVISIONES												
4	42	50	35	01		REINTEGRO DE PROVISIONES												
4	42	50	50			REINTEGRO DE OTROS COSTOS Y GASTOS												
4	42	55				INDEMNIZACIONES	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000
4	42	55	40			POR INCAPACIDADES 	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000	2500000,000
4	42	95				DIVERSOS												
4	42	95	05			APROVECHAMIENTOS												
4	42	95	10			DONACIONES												
4	42	95	67			UTILES, PAPELERIA Y FOTOCOPIAS												
4	42	95	81			AJUSTE AL PESO												
5						GASTOS	321576673,146	376379012,343	377815886,219	380723573,627	379588390,699	371672717,445	331252542,536	398455321,321	373765686,893	378784367,943	374682002,739	268058679,729
5	51					OPERACIONALES DE ADMINISTRACION	294906406,671	350618958,247	350064202,876	354123922,799	354140772,385	347377131,646	308108989,251	376463800,551	352926198,638	359096912,203	356146579,523	250675289,046
5	51	05				GASTOS DE PERSONAL	210834312,456	292362036,160	292127356,550	295351793,244	292415503,065	290872640,688	262528392,528	313476054,235	291751583,261	291906458,461	296246441,783	190687707,625
5	51	05	03			SALARIO INTEGRAL	6468600,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	10781000,000	5390500,000
5	51	05	06			SUELDOS	89184271,800	148640453,000	148640453,000	148640453,000	148640453,000	148640453,000	133776407,700	148640453,000	148640453,000	148640453,000	148640453,000	74320226,500
5	51	05	15			HORAS EXTRAS Y RECARGOS	184081,350	1861711,129	1627031,519	1127868,214	1915178,035	372315,657		377529,204	1251258,230	1406133,430	2022516,753	
5	51	05	15	01		H. DIURNA	184081,350	1861711,129	1627031,519	1127868,214	1915178,035	372315,657		377529,204	1251258,230	1406133,430	2022516,753	
5	51	05	15	02		H. E. NOCTURNA												
5	51	05	15	03		H. EXTRA FESTIVA DIURNA												
5	51	05	15	04		H. EXTRA FESTIVA NOCTURNA												
5	51	05	15	05		RECARGO NOCTURNO												
5	51	05	15	06		H. DIURNA FESTIVA												
5	51	05	21			VIATICOS												
5	51	05	21	01		VIATICOS												
5	51	05	24			INCAPACIDADES												
5	51	05	24	01		INCAPACIDAD ARL  												
5	51	05	24	02		INCAPACIDAD 100% EPS												
5	51	05	24	03		INCAPACIDAD 66.66%												
5	51	05	27			AUXILIO DE TRANSPORTE LEGAL	1147332,000	1912220,000	1912220,000	1912220,000	1912220,000	1912220,000	1720998,000	1912220,000	1912220,000	1912220,000	1912220,000	956110,000
5	51	05	30			CESANTIAS	15584571,235	15584571,235	15584571,235	15584571,235	15584571,235	15584571,235	14026114,111	15584571,235	15584571,235	15584571,235	15584571,235	15584571,235
5	51	05	33			INTERESES SOBRE CESANTIAS	1505526,730	1505526,730	1505526,730	1505526,730	1505526,730	1505526,730	1354974,057	1505526,730	1505526,730	1505526,730	1505526,730	1505526,730
5	51	05	36			PRIMA DE SERVICIOS	12546056,083	12546056,083	12546056,083	12546056,083	12546056,083	12546056,083	11291450,475	12546056,083	12546056,083	12546056,083	12546056,083	12546056,083
5	51	05	39			VACACIONES	6212609,784	6212609,784	6212609,784	6212609,784	6212609,784	6212609,784	5591348,806	6212609,784	6212609,784	6212609,784	6212609,784	6212609,784
5	51	05	40			PROVISION PRESTACIONES EXTRALEGALES	8013993,333	8013993,333	8013993,333	8013993,333	8013993,333	8013993,333	7212594,000	8013993,333	8013993,333	8013993,333	8013993,333	8013993,333
5	51	05	40	01		CESANTIAS	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000	2749950,000	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000
5	51	05	40	02		INT. DE CESANTIAS	366660,000	366660,000	366660,000	366660,000	366660,000	366660,000	329994,000	366660,000	366660,000	366660,000	366660,000	366660,000
5	51	05	40	03		VACACIONES	1536333,333	1536333,333	1536333,333	1536333,333	1536333,333	1536333,333	1382700,000	1536333,333	1536333,333	1536333,333	1536333,333	1536333,333
5	51	05	40	04		PRIMA	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000	2749950,000	3055500,000	3055500,000	3055500,000	3055500,000	3055500,000
5	51	05	45			AUXILIOS	22618200,000	37697000,000	37697000,000	37697000,000	37697000,000	37697000,000	33927300,000	37697000,000	37697000,000	37697000,000	37697000,000	18848500,000
5	51	05	45	01		AUXILIO DE TRANSPORTE	10447200,000	17412000,000	17412000,000	17412000,000	17412000,000	17412000,000	15670800,000	17412000,000	17412000,000	17412000,000	17412000,000	8706000,000
5	51	05	45	02		AUXILIO DE VIVIENDA	618600,000	1031000,000	1031000,000	1031000,000	1031000,000	1031000,000	927900,000	1031000,000	1031000,000	1031000,000	1031000,000	515500,000
5	51	05	45	04		AUXILIO DE CAPACITACION       												
5	51	05	45	05		CONV. AHORRO PROTECCION ALCAPARROS	11552400,000	19254000,000	19254000,000	19254000,000	19254000,000	19254000,000	17328600,000	19254000,000	19254000,000	19254000,000	19254000,000	9627000,000
5	51	05	48			BONIFICACIONES								18874600,000				
5	51	05	51			DOTACION Y SUMINISTRO A TRABAJADORES				3723600,000				3723600,000			3723600,000	
5	51	05	60			INDEMNIZACIONES LABORALES												
5	51	05	63			CAPACITACION AL PERSONAL	178368,544	297280,906	297280,906	297280,906	297280,906	297280,906	267552,815	297280,906	297280,906	297280,906	297280,906	148640,453
5	51	05	66			GASTOS DEPORTIVOS Y DE RECREACION	178368,544	297280,906	297280,906	297280,906	297280,906	297280,906	267552,815	297280,906	297280,906	297280,906	297280,906	148640,453
5	51	05	68			APORTES ADMINISTRADORAS DE RIESGOS PROFESIONALES	937122,918	937122,918	937122,918	937122,918	937122,918	937122,918	843410,626	937122,918	937122,918	937122,918	937122,918	937122,918
5	51	05	69			APORTES A ENTIDADES PROMOTORAS DE SALUD E.P.S.	13275908,005	13275908,005	13275908,005	13275908,005	13275908,005	13275908,005	11948317,205	13275908,005	13275908,005	13275908,005	13275908,005	13275908,005
5	51	05	70			APORTES A FONDOS DE PENSIONES Y/O CESANTIAS	18742458,360	18742458,360	18742458,360	18742458,360	18742458,360	18742458,360	16868212,524	18742458,360	18742458,360	18742458,360	18742458,360	18742458,360
5	51	05	72			APORTES CAJAS DE COMPENSACION FAMILIAR	6247486,120	6247486,120	6247486,120	6247486,120	6247486,120	6247486,120	5622737,508	6247486,120	6247486,120	6247486,120	6247486,120	6247486,120
5	51	05	75			APORTE I.C.B.F.	4685614,590	4685614,590	4685614,590	4685614,590	4685614,590	4685614,590	4217053,131	4685614,590	4685614,590	4685614,590	4685614,590	4685614,590
5	51	05	78			SENA	3123743,060	3123743,060	3123743,060	3123743,060	3123743,060	3123743,060	2811368,754	3123743,060	3123743,060	3123743,060	3123743,060	3123743,060
